"Año","Municipio","Tipo de delito","Suma de total","cada 1000"
2016,"Atlapexco","Abuso sexual",0,0
2016,"Atlapexco","Acoso sexual",0,0
2016,"Atlapexco","Allanamiento de morada",0,0
2016,"Atlapexco","Amenazas",7,0.353321219462952
2016,"Atlapexco","Contra el medio ambiente",0,0
2016,"Atlapexco","Corrupción de menores",0,0
2016,"Atlapexco","Daño a la propiedad",4,0.201897839693115
2016,"Atlapexco","Delitos cometidos por servidores públicos",0,0
2016,"Atlapexco","Despojo",0,0
2016,"Atlapexco","Electorales",0,0
2016,"Atlapexco","Evasión de presos",0,0
2016,"Atlapexco","Extorsión",0,0
2016,"Atlapexco","Falsedad",0,0
2016,"Atlapexco","Falsificación",0,0
2016,"Atlapexco","Feminicidio",0,0
2016,"Atlapexco","Fraude",2,0.100948919846558
2016,"Atlapexco","Homicidio",1,0.0504744599232788
2016,"Atlapexco","Hostigamiento sexual",0,0
2016,"Atlapexco","Incesto",0,0
2016,"Atlapexco","Incumplimiento de obligaciones de asistencia familiar",3,0.151423379769836
2016,"Atlapexco","Lesiones",11,0.555219059156067
2016,"Atlapexco","Narcomenudeo",0,0
2016,"Atlapexco","Otros delitos contra el patrimonio",0,0
2016,"Atlapexco","Otros delitos contra la familia",0,0
2016,"Atlapexco","Otros delitos contra la sociedad",0,0
2016,"Atlapexco","Otros delitos del Fuero Común",3,0.151423379769836
2016,"Atlapexco","Otros delitos que atentan contra la libertad personal",2,0.100948919846558
2016,"Atlapexco","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Atlapexco","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0504744599232788
2016,"Atlapexco","Rapto",0,0
2016,"Atlapexco","Robo",5,0.252372299616394
2016,"Atlapexco","Secuestro",0,0
2016,"Atlapexco","Tráfico de menores",0,0
2016,"Atlapexco","Trata de personas",0,0
2016,"Atlapexco","Violación equiparada",0,0
2016,"Atlapexco","Violación simple",4,0.201897839693115
2016,"Atlapexco","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Atlapexco","Violencia familiar",13,0.656167979002625
2016,"Atotonilco de Tula","Aborto",0,0
2016,"Atotonilco de Tula","Abuso de confianza",6,0.0960461021290219
2016,"Atotonilco de Tula","Abuso sexual",5,0.0800384184408516
2016,"Atotonilco de Tula","Acoso sexual",0,0
2016,"Atotonilco de Tula","Allanamiento de morada",2,0.0320153673763406
2016,"Atotonilco de Tula","Amenazas",22,0.352169041139747
2016,"Atotonilco de Tula","Contra el medio ambiente",0,0
2016,"Atotonilco de Tula","Corrupción de menores",0,0
2016,"Atotonilco de Tula","Daño a la propiedad",19,0.304145990075236
2016,"Atotonilco de Tula","Delitos cometidos por servidores públicos",0,0
2016,"Atotonilco de Tula","Despojo",6,0.0960461021290219
2016,"Atotonilco de Tula","Electorales",0,0
2016,"Atotonilco de Tula","Evasión de presos",0,0
2016,"Atotonilco de Tula","Extorsión",5,0.0800384184408516
2016,"Atotonilco de Tula","Falsedad",0,0
2016,"Atotonilco de Tula","Falsificación",0,0
2016,"Atotonilco de Tula","Feminicidio",2,0.0320153673763406
2016,"Atotonilco de Tula","Fraude",4,0.0640307347526813
2016,"Atotonilco de Tula","Homicidio",11,0.176084520569874
2016,"Atotonilco de Tula","Hostigamiento sexual",0,0
2016,"Atotonilco de Tula","Incesto",0,0
2016,"Atotonilco de Tula","Incumplimiento de obligaciones de asistencia familiar",9,0.144069153193533
2016,"Atotonilco de Tula","Lesiones",32,0.51224587802145
2016,"Atotonilco de Tula","Narcomenudeo",5,0.0800384184408516
2016,"Atotonilco de Tula","Otros delitos contra el patrimonio",0,0
2016,"Atotonilco de Tula","Otros delitos contra la familia",0,0
2016,"Atotonilco de Tula","Otros delitos contra la sociedad",0,0
2016,"Atotonilco de Tula","Otros delitos del Fuero Común",10,0.160076836881703
2016,"Atotonilco de Tula","Otros delitos que atentan contra la libertad personal",7,0.112053785817192
2016,"Atotonilco de Tula","Otros delitos que atentan contra la libertad y la seguridad sexual",2,0.0320153673763406
2016,"Atotonilco de Tula","Otros delitos que atentan contra la vida y la integridad corporal",23,0.368176724827917
2016,"Atotonilco de Tula","Rapto",0,0
2016,"Atotonilco de Tula","Robo",90,1.44069153193533
2016,"Atotonilco de Tula","Secuestro",2,0.0320153673763406
2016,"Atotonilco de Tula","Tráfico de menores",0,0
2016,"Atotonilco de Tula","Trata de personas",0,0
2016,"Atotonilco de Tula","Violación equiparada",0,0
2016,"Atotonilco de Tula","Violación simple",12,0.192092204258044
2016,"Atotonilco de Tula","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Atotonilco de Tula","Violencia familiar",52,0.832399551784857
2016,"Atotonilco el Grande","Aborto",0,0
2016,"Atotonilco el Grande","Abuso de confianza",9,0.298656047784968
2016,"Atotonilco el Grande","Abuso sexual",1,0.0331840053094409
2016,"Atotonilco el Grande","Acoso sexual",0,0
2016,"Atotonilco el Grande","Allanamiento de morada",2,0.0663680106188817
2016,"Atotonilco el Grande","Amenazas",35,1.16144018583043
2016,"Atotonilco el Grande","Contra el medio ambiente",0,0
2016,"Atotonilco el Grande","Corrupción de menores",0,0
2016,"Atotonilco el Grande","Daño a la propiedad",24,0.79641612742658
2016,"Atotonilco el Grande","Delitos cometidos por servidores públicos",0,0
2016,"Atotonilco el Grande","Despojo",6,0.199104031856645
2016,"Atotonilco el Grande","Electorales",0,0
2016,"Atotonilco el Grande","Evasión de presos",0,0
2016,"Atotonilco el Grande","Extorsión",0,0
2016,"Atotonilco el Grande","Falsedad",0,0
2016,"Atotonilco el Grande","Falsificación",2,0.0663680106188817
2016,"Atotonilco el Grande","Feminicidio",0,0
2016,"Atotonilco el Grande","Fraude",13,0.431392069022731
2016,"Atotonilco el Grande","Homicidio",5,0.165920026547204
2016,"Atotonilco el Grande","Hostigamiento sexual",0,0
2016,"Atotonilco el Grande","Incesto",0,0
2016,"Atotonilco el Grande","Incumplimiento de obligaciones de asistencia familiar",8,0.265472042475527
2016,"Atotonilco el Grande","Lesiones",29,0.962336153973785
2016,"Atotonilco el Grande","Narcomenudeo",0,0
2016,"Atotonilco el Grande","Otros delitos contra el patrimonio",0,0
2016,"Atotonilco el Grande","Otros delitos contra la familia",0,0
2016,"Atotonilco el Grande","Otros delitos contra la sociedad",0,0
2016,"Atotonilco el Grande","Otros delitos del Fuero Común",28,0.929152148664344
2016,"Atotonilco el Grande","Otros delitos que atentan contra la libertad personal",5,0.165920026547204
2016,"Atotonilco el Grande","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Atotonilco el Grande","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0331840053094409
2016,"Atotonilco el Grande","Rapto",0,0
2016,"Atotonilco el Grande","Robo",84,2.78745644599303
2016,"Atotonilco el Grande","Secuestro",0,0
2016,"Atotonilco el Grande","Tráfico de menores",0,0
2016,"Atotonilco el Grande","Trata de personas",0,0
2016,"Atotonilco el Grande","Violación equiparada",0,0
2016,"Atotonilco el Grande","Violación simple",0,0
2016,"Atotonilco el Grande","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Atotonilco el Grande","Violencia familiar",17,0.564128090260494
2016,"Calnali","Aborto",0,0
2016,"Calnali","Abuso de confianza",1,0.0619195046439628
2016,"Calnali","Abuso sexual",0,0
2016,"Calnali","Acoso sexual",0,0
2016,"Calnali","Allanamiento de morada",0,0
2016,"Calnali","Amenazas",1,0.0619195046439628
2016,"Calnali","Contra el medio ambiente",0,0
2016,"Calnali","Corrupción de menores",0,0
2016,"Calnali","Daño a la propiedad",1,0.0619195046439628
2016,"Calnali","Delitos cometidos por servidores públicos",0,0
2016,"Calnali","Despojo",1,0.0619195046439628
2016,"Calnali","Electorales",0,0
2016,"Calnali","Evasión de presos",0,0
2016,"Calnali","Extorsión",0,0
2016,"Calnali","Falsedad",0,0
2016,"Calnali","Falsificación",0,0
2016,"Calnali","Feminicidio",0,0
2016,"Calnali","Fraude",0,0
2016,"Calnali","Homicidio",4,0.247678018575851
2016,"Calnali","Hostigamiento sexual",0,0
2016,"Calnali","Incesto",0,0
2016,"Calnali","Incumplimiento de obligaciones de asistencia familiar",0,0
2016,"Calnali","Lesiones",6,0.371517027863777
2016,"Calnali","Narcomenudeo",0,0
2016,"Calnali","Otros delitos contra el patrimonio",0,0
2016,"Calnali","Otros delitos contra la familia",0,0
2016,"Calnali","Otros delitos contra la sociedad",0,0
2016,"Calnali","Otros delitos del Fuero Común",1,0.0619195046439628
2016,"Calnali","Otros delitos que atentan contra la libertad personal",1,0.0619195046439628
2016,"Calnali","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0619195046439628
2016,"Calnali","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2016,"Calnali","Rapto",0,0
2016,"Calnali","Robo",3,0.185758513931889
2016,"Calnali","Secuestro",0,0
2016,"Calnali","Tráfico de menores",0,0
2016,"Calnali","Trata de personas",0,0
2016,"Calnali","Violación equiparada",0,0
2016,"Calnali","Violación simple",1,0.0619195046439628
2016,"Calnali","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Calnali","Violencia familiar",2,0.123839009287926
2016,"Cardonal","Aborto",0,0
2016,"Cardonal","Abuso de confianza",0,0
2016,"Cardonal","Abuso sexual",2,0.102928310431784
2016,"Cardonal","Acoso sexual",0,0
2016,"Cardonal","Allanamiento de morada",2,0.102928310431784
2016,"Cardonal","Amenazas",3,0.154392465647676
2016,"Cardonal","Contra el medio ambiente",0,0
2016,"Cardonal","Corrupción de menores",0,0
2016,"Cardonal","Daño a la propiedad",7,0.360249086511245
2016,"Cardonal","Delitos cometidos por servidores públicos",0,0
2016,"Cardonal","Despojo",1,0.0514641552158921
2016,"Cardonal","Electorales",0,0
2016,"Cardonal","Evasión de presos",0,0
2016,"Cardonal","Extorsión",0,0
2016,"Cardonal","Falsedad",0,0
2016,"Cardonal","Falsificación",0,0
2016,"Cardonal","Feminicidio",1,0.0514641552158921
2016,"Cardonal","Fraude",0,0
2016,"Cardonal","Homicidio",3,0.154392465647676
2016,"Cardonal","Hostigamiento sexual",0,0
2016,"Cardonal","Incesto",0,0
2016,"Cardonal","Incumplimiento de obligaciones de asistencia familiar",4,0.205856620863569
2016,"Cardonal","Lesiones",12,0.617569862590706
2016,"Cardonal","Narcomenudeo",0,0
2016,"Cardonal","Otros delitos contra el patrimonio",0,0
2016,"Cardonal","Otros delitos contra la familia",0,0
2016,"Cardonal","Otros delitos contra la sociedad",0,0
2016,"Cardonal","Otros delitos del Fuero Común",7,0.360249086511245
2016,"Cardonal","Otros delitos que atentan contra la libertad personal",4,0.205856620863569
2016,"Cardonal","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Cardonal","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0514641552158921
2016,"Cardonal","Rapto",0,0
2016,"Cardonal","Robo",8,0.411713241727137
2016,"Cardonal","Secuestro",0,0
2016,"Cardonal","Tráfico de menores",0,0
2016,"Cardonal","Trata de personas",0,0
2016,"Cardonal","Violación equiparada",0,0
2016,"Cardonal","Violación simple",4,0.205856620863569
2016,"Cardonal","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Cardonal","Violencia familiar",18,0.926354793886058
2016,"Chapantongo","Aborto",0,0
2016,"Chapantongo","Abuso de confianza",0,0
2016,"Chapantongo","Abuso sexual",0,0
2016,"Chapantongo","Acoso sexual",0,0
2016,"Chapantongo","Allanamiento de morada",1,0.0771188401326444
2016,"Chapantongo","Amenazas",1,0.0771188401326444
2016,"Chapantongo","Contra el medio ambiente",0,0
2016,"Chapantongo","Corrupción de menores",0,0
2016,"Chapantongo","Daño a la propiedad",2,0.154237680265289
2016,"Chapantongo","Delitos cometidos por servidores públicos",0,0
2016,"Chapantongo","Despojo",1,0.0771188401326444
2016,"Chapantongo","Electorales",0,0
2016,"Chapantongo","Evasión de presos",0,0
2016,"Chapantongo","Extorsión",0,0
2016,"Chapantongo","Falsedad",0,0
2016,"Chapantongo","Falsificación",0,0
2016,"Chapantongo","Feminicidio",0,0
2016,"Chapantongo","Fraude",1,0.0771188401326444
2016,"Chapantongo","Homicidio",1,0.0771188401326444
2016,"Chapantongo","Hostigamiento sexual",0,0
2016,"Chapantongo","Incesto",0,0
2016,"Chapantongo","Incumplimiento de obligaciones de asistencia familiar",1,0.0771188401326444
2016,"Chapantongo","Lesiones",5,0.385594200663222
2016,"Chapantongo","Narcomenudeo",0,0
2016,"Chapantongo","Otros delitos contra el patrimonio",0,0
2016,"Chapantongo","Otros delitos contra la familia",0,0
2016,"Chapantongo","Otros delitos contra la sociedad",0,0
2016,"Chapantongo","Otros delitos del Fuero Común",1,0.0771188401326444
2016,"Chapantongo","Otros delitos que atentan contra la libertad personal",0,0
2016,"Chapantongo","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Chapantongo","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2016,"Chapantongo","Rapto",0,0
2016,"Chapantongo","Robo",7,0.539831880928511
2016,"Chapantongo","Secuestro",0,0
2016,"Chapantongo","Tráfico de menores",0,0
2016,"Chapantongo","Trata de personas",0,0
2016,"Chapantongo","Violación equiparada",0,0
2016,"Chapantongo","Violación simple",0,0
2016,"Chapantongo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Chapantongo","Violencia familiar",2,0.154237680265289
2016,"Chapulhuacán","Aborto",0,0
2016,"Chapulhuacán","Abuso de confianza",0,0
2016,"Chapulhuacán","Abuso sexual",1,0.0436624023053748
2016,"Chapulhuacán","Acoso sexual",0,0
2016,"Chapulhuacán","Allanamiento de morada",1,0.0436624023053748
2016,"Chapulhuacán","Amenazas",7,0.305636816137624
2016,"Chapulhuacán","Contra el medio ambiente",0,0
2016,"Chapulhuacán","Corrupción de menores",0,0
2016,"Chapulhuacán","Daño a la propiedad",3,0.130987206916125
2016,"Chapulhuacán","Delitos cometidos por servidores públicos",0,0
2016,"Chapulhuacán","Despojo",0,0
2016,"Chapulhuacán","Electorales",0,0
2016,"Chapulhuacán","Evasión de presos",0,0
2016,"Chapulhuacán","Extorsión",0,0
2016,"Chapulhuacán","Falsedad",0,0
2016,"Chapulhuacán","Falsificación",0,0
2016,"Chapulhuacán","Feminicidio",0,0
2016,"Chapulhuacán","Fraude",1,0.0436624023053748
2016,"Chapulhuacán","Homicidio",2,0.0873248046107497
2016,"Chapulhuacán","Hostigamiento sexual",0,0
2016,"Chapulhuacán","Incesto",0,0
2016,"Chapulhuacán","Incumplimiento de obligaciones de asistencia familiar",1,0.0436624023053748
2016,"Chapulhuacán","Lesiones",8,0.349299218442999
2016,"Chapulhuacán","Narcomenudeo",0,0
2016,"Chapulhuacán","Otros delitos contra el patrimonio",0,0
2016,"Chapulhuacán","Otros delitos contra la familia",0,0
2016,"Chapulhuacán","Otros delitos contra la sociedad",0,0
2016,"Chapulhuacán","Otros delitos del Fuero Común",3,0.130987206916125
2016,"Chapulhuacán","Otros delitos que atentan contra la libertad personal",2,0.0873248046107497
2016,"Chapulhuacán","Otros delitos que atentan contra la libertad y la seguridad sexual",2,0.0873248046107497
2016,"Chapulhuacán","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0436624023053748
2016,"Chapulhuacán","Rapto",0,0
2016,"Chapulhuacán","Robo",17,0.742260839191372
2016,"Chapulhuacán","Secuestro",0,0
2016,"Chapulhuacán","Tráfico de menores",0,0
2016,"Chapulhuacán","Trata de personas",0,0
2016,"Chapulhuacán","Violación equiparada",0,0
2016,"Chapulhuacán","Violación simple",3,0.130987206916125
2016,"Chapulhuacán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Chapulhuacán","Violencia familiar",7,0.305636816137624
2016,"Chilcuautla","Aborto",0,0
2016,"Chilcuautla","Abuso de confianza",0,0
2016,"Chilcuautla","Abuso sexual",1,0.0528848696387963
2016,"Chilcuautla","Acoso sexual",0,0
2016,"Chilcuautla","Allanamiento de morada",1,0.0528848696387963
2016,"Chilcuautla","Amenazas",6,0.317309217832778
2016,"Chilcuautla","Contra el medio ambiente",0,0
2016,"Chilcuautla","Corrupción de menores",0,0
2016,"Chilcuautla","Daño a la propiedad",7,0.370194087471574
2016,"Chilcuautla","Delitos cometidos por servidores públicos",0,0
2016,"Chilcuautla","Despojo",1,0.0528848696387963
2016,"Chilcuautla","Electorales",0,0
2016,"Chilcuautla","Evasión de presos",0,0
2016,"Chilcuautla","Extorsión",0,0
2016,"Chilcuautla","Falsedad",0,0
2016,"Chilcuautla","Falsificación",0,0
2016,"Chilcuautla","Feminicidio",0,0
2016,"Chilcuautla","Fraude",2,0.105769739277593
2016,"Chilcuautla","Homicidio",3,0.158654608916389
2016,"Chilcuautla","Hostigamiento sexual",1,0.0528848696387963
2016,"Chilcuautla","Incesto",0,0
2016,"Chilcuautla","Incumplimiento de obligaciones de asistencia familiar",0,0
2016,"Chilcuautla","Lesiones",6,0.317309217832778
2016,"Chilcuautla","Narcomenudeo",1,0.0528848696387963
2016,"Chilcuautla","Otros delitos contra el patrimonio",0,0
2016,"Chilcuautla","Otros delitos contra la familia",0,0
2016,"Chilcuautla","Otros delitos contra la sociedad",0,0
2016,"Chilcuautla","Otros delitos del Fuero Común",0,0
2016,"Chilcuautla","Otros delitos que atentan contra la libertad personal",6,0.317309217832778
2016,"Chilcuautla","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Chilcuautla","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2016,"Chilcuautla","Rapto",0,0
2016,"Chilcuautla","Robo",14,0.740388174943149
2016,"Chilcuautla","Secuestro",0,0
2016,"Chilcuautla","Tráfico de menores",0,0
2016,"Chilcuautla","Trata de personas",0,0
2016,"Chilcuautla","Violación equiparada",0,0
2016,"Chilcuautla","Violación simple",0,0
2016,"Chilcuautla","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Chilcuautla","Violencia familiar",16,0.846157914220741
2016,"Cuautepec de Hinojosa","Aborto",0,0
2016,"Cuautepec de Hinojosa","Abuso de confianza",1,0.0165505370649278
2016,"Cuautepec de Hinojosa","Abuso sexual",5,0.0827526853246388
2016,"Cuautepec de Hinojosa","Acoso sexual",0,0
2016,"Cuautepec de Hinojosa","Allanamiento de morada",0,0
2016,"Cuautepec de Hinojosa","Amenazas",16,0.264808593038844
2016,"Cuautepec de Hinojosa","Contra el medio ambiente",0,0
2016,"Cuautepec de Hinojosa","Corrupción de menores",0,0
2016,"Cuautepec de Hinojosa","Daño a la propiedad",14,0.231707518908989
2016,"Cuautepec de Hinojosa","Delitos cometidos por servidores públicos",0,0
2016,"Cuautepec de Hinojosa","Despojo",6,0.0993032223895665
2016,"Cuautepec de Hinojosa","Electorales",0,0
2016,"Cuautepec de Hinojosa","Evasión de presos",0,0
2016,"Cuautepec de Hinojosa","Extorsión",0,0
2016,"Cuautepec de Hinojosa","Falsedad",0,0
2016,"Cuautepec de Hinojosa","Falsificación",1,0.0165505370649278
2016,"Cuautepec de Hinojosa","Feminicidio",1,0.0165505370649278
2016,"Cuautepec de Hinojosa","Fraude",3,0.0496516111947833
2016,"Cuautepec de Hinojosa","Homicidio",12,0.198606444779133
2016,"Cuautepec de Hinojosa","Hostigamiento sexual",0,0
2016,"Cuautepec de Hinojosa","Incesto",0,0
2016,"Cuautepec de Hinojosa","Incumplimiento de obligaciones de asistencia familiar",7,0.115853759454494
2016,"Cuautepec de Hinojosa","Lesiones",29,0.479965574882905
2016,"Cuautepec de Hinojosa","Narcomenudeo",2,0.0331010741298555
2016,"Cuautepec de Hinojosa","Otros delitos contra el patrimonio",0,0
2016,"Cuautepec de Hinojosa","Otros delitos contra la familia",0,0
2016,"Cuautepec de Hinojosa","Otros delitos contra la sociedad",0,0
2016,"Cuautepec de Hinojosa","Otros delitos del Fuero Común",7,0.115853759454494
2016,"Cuautepec de Hinojosa","Otros delitos que atentan contra la libertad personal",14,0.231707518908989
2016,"Cuautepec de Hinojosa","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0165505370649278
2016,"Cuautepec de Hinojosa","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0165505370649278
2016,"Cuautepec de Hinojosa","Rapto",0,0
2016,"Cuautepec de Hinojosa","Robo",64,1.05923437215538
2016,"Cuautepec de Hinojosa","Secuestro",1,0.0165505370649278
2016,"Cuautepec de Hinojosa","Tráfico de menores",0,0
2016,"Cuautepec de Hinojosa","Trata de personas",0,0
2016,"Cuautepec de Hinojosa","Violación equiparada",0,0
2016,"Cuautepec de Hinojosa","Violación simple",9,0.14895483358435
2016,"Cuautepec de Hinojosa","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Cuautepec de Hinojosa","Violencia familiar",28,0.463415037817977
2016,"El Arenal","Aborto",0,0
2016,"El Arenal","Abuso de confianza",0,0
2016,"El Arenal","Abuso sexual",1,0.0504133897963299
2016,"El Arenal","Acoso sexual",0,0
2016,"El Arenal","Allanamiento de morada",0,0
2016,"El Arenal","Amenazas",2,0.10082677959266
2016,"El Arenal","Contra el medio ambiente",0,0
2016,"El Arenal","Corrupción de menores",0,0
2016,"El Arenal","Daño a la propiedad",10,0.504133897963299
2016,"El Arenal","Delitos cometidos por servidores públicos",0,0
2016,"El Arenal","Despojo",2,0.10082677959266
2016,"El Arenal","Electorales",0,0
2016,"El Arenal","Evasión de presos",0,0
2016,"El Arenal","Extorsión",0,0
2016,"El Arenal","Falsedad",1,0.0504133897963299
2016,"El Arenal","Falsificación",1,0.0504133897963299
2016,"El Arenal","Feminicidio",0,0
2016,"El Arenal","Fraude",1,0.0504133897963299
2016,"El Arenal","Homicidio",11,0.554547287759629
2016,"El Arenal","Hostigamiento sexual",0,0
2016,"El Arenal","Incesto",0,0
2016,"El Arenal","Incumplimiento de obligaciones de asistencia familiar",2,0.10082677959266
2016,"El Arenal","Lesiones",17,0.857027626537608
2016,"El Arenal","Narcomenudeo",0,0
2016,"El Arenal","Otros delitos contra el patrimonio",0,0
2016,"El Arenal","Otros delitos contra la familia",0,0
2016,"El Arenal","Otros delitos contra la sociedad",0,0
2016,"El Arenal","Otros delitos del Fuero Común",3,0.15124016938899
2016,"El Arenal","Otros delitos que atentan contra la libertad personal",5,0.252066948981649
2016,"El Arenal","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"El Arenal","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2016,"El Arenal","Rapto",0,0
2016,"El Arenal","Robo",48,2.41984271022384
2016,"El Arenal","Secuestro",0,0
2016,"El Arenal","Tráfico de menores",0,0
2016,"El Arenal","Trata de personas",0,0
2016,"El Arenal","Violación equiparada",0,0
2016,"El Arenal","Violación simple",1,0.0504133897963299
2016,"El Arenal","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"El Arenal","Violencia familiar",2,0.10082677959266
2016,"Eloxochitlán","Aborto",0,0
2016,"Eloxochitlán","Abuso de confianza",0,0
2016,"Eloxochitlán","Abuso sexual",0,0
2016,"Eloxochitlán","Acoso sexual",0,0
2016,"Eloxochitlán","Allanamiento de morada",0,0
2016,"Eloxochitlán","Amenazas",1,0.385653682992673
2016,"Eloxochitlán","Contra el medio ambiente",0,0
2016,"Eloxochitlán","Corrupción de menores",0,0
2016,"Eloxochitlán","Daño a la propiedad",1,0.385653682992673
2016,"Eloxochitlán","Delitos cometidos por servidores públicos",0,0
2016,"Eloxochitlán","Despojo",0,0
2016,"Eloxochitlán","Electorales",0,0
2016,"Eloxochitlán","Evasión de presos",0,0
2016,"Eloxochitlán","Extorsión",0,0
2016,"Eloxochitlán","Falsedad",0,0
2016,"Eloxochitlán","Falsificación",0,0
2016,"Eloxochitlán","Feminicidio",0,0
2016,"Eloxochitlán","Fraude",0,0
2016,"Eloxochitlán","Homicidio",0,0
2016,"Eloxochitlán","Hostigamiento sexual",0,0
2016,"Eloxochitlán","Incesto",0,0
2016,"Eloxochitlán","Incumplimiento de obligaciones de asistencia familiar",0,0
2016,"Eloxochitlán","Lesiones",1,0.385653682992673
2016,"Eloxochitlán","Narcomenudeo",0,0
2016,"Eloxochitlán","Otros delitos contra el patrimonio",0,0
2016,"Eloxochitlán","Otros delitos contra la familia",0,0
2016,"Eloxochitlán","Otros delitos contra la sociedad",0,0
2016,"Eloxochitlán","Otros delitos del Fuero Común",0,0
2016,"Eloxochitlán","Otros delitos que atentan contra la libertad personal",0,0
2016,"Eloxochitlán","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2016,"Eloxochitlán","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2016,"Eloxochitlán","Rapto",0,0
2016,"Eloxochitlán","Robo",0,0
2016,"Eloxochitlán","Secuestro",0,0
2016,"Eloxochitlán","Tráfico de menores",0,0
2016,"Eloxochitlán","Trata de personas",0,0
2016,"Eloxochitlán","Violación equiparada",0,0
2016,"Eloxochitlán","Violación simple",0,0
2016,"Eloxochitlán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Eloxochitlán","Violencia familiar",2,0.771307365985345
2016,"Emiliano Zapata","Aborto",0,0
2016,"Emiliano Zapata","Abuso de confianza",0,0
2016,"Emiliano Zapata","Abuso sexual",0,0
2016,"Emiliano Zapata","Acoso sexual",0,0
2016,"Emiliano Zapata","Allanamiento de morada",2,0.131795716639209
2016,"Emiliano Zapata","Amenazas",7,0.461285008237232
2016,"Emiliano Zapata","Contra el medio ambiente",0,0
2016,"Emiliano Zapata","Corrupción de menores",0,0
2016,"Emiliano Zapata","Daño a la propiedad",4,0.263591433278418
2016,"Emiliano Zapata","Delitos cometidos por servidores públicos",0,0
2016,"Emiliano Zapata","Despojo",1,0.0658978583196046
2016,"Emiliano Zapata","Electorales",0,0
2016,"Emiliano Zapata","Evasión de presos",0,0
2016,"Emiliano Zapata","Extorsión",0,0
2016,"Emiliano Zapata","Falsedad",0,0
2016,"Emiliano Zapata","Falsificación",0,0
2016,"Emiliano Zapata","Feminicidio",0,0
2016,"Emiliano Zapata","Fraude",0,0
2016,"Emiliano Zapata","Homicidio",4,0.263591433278418
2016,"Emiliano Zapata","Hostigamiento sexual",0,0
2016,"Emiliano Zapata","Incesto",0,0
2016,"Emiliano Zapata","Incumplimiento de obligaciones de asistencia familiar",8,0.527182866556837
2016,"Emiliano Zapata","Lesiones",12,0.790774299835255
2016,"Emiliano Zapata","Narcomenudeo",0,0
2016,"Emiliano Zapata","Otros delitos contra el patrimonio",0,0
2016,"Emiliano Zapata","Otros delitos contra la familia",0,0
2016,"Emiliano Zapata","Otros delitos contra la sociedad",0,0
2016,"Emiliano Zapata","Otros delitos del Fuero Común",4,0.263591433278418
2016,"Emiliano Zapata","Otros delitos que atentan contra la libertad personal",0,0
2016,"Emiliano Zapata","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0658978583196046
2016,"Emiliano Zapata","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2016,"Emiliano Zapata","Rapto",0,0
2016,"Emiliano Zapata","Robo",33,2.17462932454695
2016,"Emiliano Zapata","Secuestro",0,0
2016,"Emiliano Zapata","Tráfico de menores",0,0
2016,"Emiliano Zapata","Trata de personas",0,0
2016,"Emiliano Zapata","Violación equiparada",0,0
2016,"Emiliano Zapata","Violación simple",0,0
2016,"Emiliano Zapata","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2016,"Emiliano Zapata","Violencia familiar",10,0.658978583196046
2016,"Epazoyucan","Aborto",0,0
2016,"Epazoyucan","Abuso de confianza",5,0.307031010132023
2016,"Epazoyucan","Abuso sexual",1,0.0614062020264047
2016,"Epazoyucan","Acoso sexual",0,0
2016,"Epazoyucan","Allanamiento de morada",0,0
2016,"Epazoyucan","Amenazas",5,0.307031010132023
